Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Pinto L.Z., Bitondi M.M.G., Simões Z.L.P.","Inhibition of vitellogenin synthesis in Apis mellifera workers by a juvenile hormone analogue, pyriproxyfen",2000,"Journal of Insect Physiology","46","2",,"153","160",,113,10.1016/S0022-1910(99)00111-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033980929&doi=10.1016%2fS0022-1910%2899%2900111-0&partnerID=40&md5=b0edde2c667c67915a04328eae9a2963","Departamento de Genética, Faculdade Med. Ribeirao Preto, U., Ribeirão Preto, Brazil; Departamento de Biologia, Faculdade Filos., Cie. Letras R., Ribeirão Preto, Brazil","Pinto, L.Z., Departamento de Genética, Faculdade Med. Ribeirao Preto, U., Ribeirão Preto, Brazil; Bitondi, M.M.G., Departamento de Biologia, Faculdade Filos., Cie. Letras R., Ribeirão Preto, Brazil; Simões, Z.L.P., Departamento de Biologia, Faculdade Filos., Cie. Letras R., Ribeirão Preto, Brazil","Insect juvenile hormone (JH) has been related to modulation of vitellogenin (Vg) synthesis, a protein produced by fat body cells, secreted in haemolymph and sequestered by developing oocytes. A stimulatory JH action has been described for the majority of species studied thus far. In some insects, however, Vg synthesis has been inhibited or unaffected by JH. The aim of this study was to re-examine the action of JH on Vg synthesis in Apis mellifera workers, since contrasting effects of this hormone were described. Newly emerged worker bees were treated with different doses of pyriproxyfen (PPN), a potent JH analogue. Vg and total protein were quantified in haemolymph samples of newly emerged up to 6-day-old worker bees. Protein synthesis activity of fat body cultured in vitro and ultrastructure of fat body cells were also examined. High doses (1.25, 2.5, 5 and 10 μg) of PPN inhibited the onset and accumulation of Vg in the haemolymph of young worker bees in a dose-dependent fashion. This inhibition was not a result of fat body cell degeneration or death, as illustrated by fat body cells ultrastructure analysis, but by impairing Vg synthesis, as demonstrated by in vitro culture of fat body cells. Low doses (0.001, 0.01 and 0.1 μg) neither affected the normal synthesis and secretion of Vg into the haemolymph nor caused an early onset of Vg in treated bees (which could be interpreted as a JH-activating effect), as shown by Vg quantification at 24-h intervals. The results suggest that a low JH titre in honey bee workers permits the onset and accumulation of Vg in haemolymph, whereas high JH levels turn off Vg synthesis.","Apis mellifera; Juvenile hormone; Pyriproxyfen; Vitellogenin",Article,,Scopus,2-s2.0-0033980929
"Lipps B.V.","Detection of nerve growth factor (NGF) in venoms from diverse source: Isolation and characterization of NGF from the venom of honey bee (Apis melifera)",2000,"Journal of Natural Toxins","9","1",,"13","19",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034141316&partnerID=40&md5=e3e12f231f48067e5535b661ad96a1d9","Ophidia Products, Inc., 11320 South Post Oak, Houston, TX 77035, United States","Lipps, B.V., Ophidia Products, Inc., 11320 South Post Oak, Houston, TX 77035, United States","Pearce (1973) reported the absence of NGF in the venoms of bees, scorpions, spiders, and toads. Contrary to the negative findings in the past, results of this research prove the presence of NGF in bee and scorpion venoms. Venoms from various species of snake, bee, scorpion, and toad were screened by two methods: immunological test ELISA using antibodies versus mouse NGF and venom NGF and the biological test of neurite outgrowth, the characteristic of NGF on PC cells. The presence of NGF was detected in snake, bee, and scorpion venoms, but not in toad venom by these tests. NGF was isolated from bee venom by HPLC fractionation using ion exchange chromatography. The molecular weight of bee NGF was found to be 14.0 kDa resolving into a single band by PAGE. The biological activity of bee NGF on PC12 cells was found to be 1/10 of the venom NGF.",,Article,,Scopus,2-s2.0-0034141316
"Landucci E.C.T., Toyama M., Marangoni S., Oliveira B., Cirino G., Antunes E., De Nucci G.","Effect of crotapotin and heparin on the rat paw oedema induced by different secretory phospholipases A2",2000,"Toxicon","38","2",,"199","208",,45,10.1016/S0041-0101(99)00143-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033991677&doi=10.1016%2fS0041-0101%2899%2900143-9&partnerID=40&md5=cffb43a482f3d12b95b913556310ba78","Department of Pharmacology, Fac. Med. Sci., P.O. Box 6111, U., Campinas, SP, Brazil; Faculty of Biochemistry, UNICAMP, P.O. Box 6111, 13081-970, Campinas, SP, Brazil; Dept. of Experimental Pharmacology, University of Naples, Naples, Italy","Landucci, E.C.T., Department of Pharmacology, Fac. Med. Sci., P.O. Box 6111, U., Campinas, SP, Brazil, Faculty of Biochemistry, UNICAMP, P.O. Box 6111, 13081-970, Campinas, SP, Brazil; Toyama, M., Faculty of Biochemistry, UNICAMP, P.O. Box 6111, 13081-970, Campinas, SP, Brazil; Marangoni, S., Faculty of Biochemistry, UNICAMP, P.O. Box 6111, 13081-970, Campinas, SP, Brazil; Oliveira, B., Faculty of Biochemistry, UNICAMP, P.O. Box 6111, 13081-970, Campinas, SP, Brazil; Cirino, G., Dept. of Experimental Pharmacology, University of Naples, Naples, Italy; Antunes, E., Department of Pharmacology, Fac. Med. Sci., P.O. Box 6111, U., Campinas, SP, Brazil; De Nucci, G., Department of Pharmacology, Fac. Med. Sci., P.O. Box 6111, U., Campinas, SP, Brazil","The effects of crotapotin (a non-toxic and non-enzymatic acid polypeptide naturally complexed with phospholipase A2) and heparin on rat paw edema induced by different secretory phospholipases A2 (sPLA2) have been investigated. The ability of crotapotin to affect the enzymatic activity of the sPLA2(s) have also been evaluated. Secretory PLA2(s) obtained from both snake (Naja naja, Naja mocambique mocambique, Crotalus adamanteus and Crotalus durissus terrificus) and bee (Apis mellifera) venoms as well as that from bovine pancreas were used in this study. Rat paw oedema was induced by a single subplantar injection of the sPLA2s (5-30 μg/paw) in absence and presence of either crotapotin (10-100 μg/paw) or heparin (50 U/paw). Paw volume was measured using a hydroplethysmometer. Phospholipase A2 from Naja naja, Naja mocambique mocambique, Apis mellifera venoms and the basic component of Crotalus durissus terrificus venom all induced dose-dependent rat paw oedema whereas those from Crotalus adamanteus venom and bovine pancreas were ineffective. Paw oedema induced by PLA2(s) from both Naja naja and Apis mellifera venoms was significantly (P&lt;0.05) inhibited by crotapotin (0.1-100 μg/site) whereas the Naja mocambique mocambique venom PLA2-induced oedema was significantly potentiated (P&lt;0.05) by this polypeptide (40 μg/site). On the other hand, heparin (50 U/paw) had no effect on the paw oedema induced by PLA2 from Naja naja and Apis mellifera venoms but significantly inhibited the Naja mocambique mocambique venom PLA2-induced oedema. The measurement of the in vitro phospholipasic activity revealed that crotapotin inhibited by 60-70% the enzymatic activities of PLA2(s) from Crotalus adamanteus, Naja mocambique mocambique, Apis mellifera venoms and bovine pancreas. Our results suggest that despite the great homology between the various types of sPLA2 they interact with crotapotin on cell surfaces in different ways leading to either inhibition or potentiation of the paw oedema by a mechanism unrelated to their enzymatic activities. Since heparin reduced paw oedema induced by PLA2 from Naja mocambique mocambique venom it is likely that this sPLA2 is similar to the novel heparin-sensitive PLA2 found in mast cells. Copyright (C) 1999 Elsevier Science Ltd.",,Article,,Scopus,2-s2.0-0033991677
"Zhou D., Malissard M., Berger E.G., Hennet T.","Secretion and purification of recombinant β1-4 galactosyltransferase from insect cells using pFmel-protA, a novel transposition-based baculovirus transfer vector",2000,"Archives of Biochemistry and Biophysics","374","1",,"3","7",,9,10.1006/abbi.1999.1622,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034141258&doi=10.1006%2fabbi.1999.1622&partnerID=40&md5=c89fc390ef9b8e554edb7fac81cdeb82","Institute of Physiology, University of Zürich, Winterthurerstrasse 190, CH-8057, Zürich, Switzerland","Zhou, D., Institute of Physiology, University of Zürich, Winterthurerstrasse 190, CH-8057, Zürich, Switzerland; Malissard, M., Institute of Physiology, University of Zürich, Winterthurerstrasse 190, CH-8057, Zürich, Switzerland; Berger, E.G., Institute of Physiology, University of Zürich, Winterthurerstrasse 190, CH-8057, Zürich, Switzerland; Hennet, T., Institute of Physiology, University of Zürich, Winterthurerstrasse 190, CH-8057, Zürich, Switzerland","The palette of transfer vectors available for generation of recombinant baculoviruses based on transposition-mediated recombination has been enlarged by constructing the pFmel-protA vector. The pFmel-protA plasmid includes the honeybee melittin secretion signal and a Staphylococcus aureus protein A fusion protein tag, which allows the secretion and purification of recombinant proteins. Using this system, the human β1-4 galactosyltransferase-I protein was expressed in Sf9 insect cells at a level ranging from 22 to 28 U (4.8 to 6.0 mg)/L. The protein A tag enabled a simple monitoring of recombinant protein expression by enzyme-linked immunosorbent assay and Western blotting. Single step purification was achieved by immunoglobulin G affinity chromatography achieving a recovery yield of 28% and a specific activity of 1.9 U per mg of recombinant protein. (C) 2000 Academic Press.","Glycosyltransferase; Melittin signal; Protein A; Spodoptera frugiperda cells; Transposition",Article,,Scopus,2-s2.0-0034141258
"Koyama N., Hirata K., Hori K., Dan K., Yokota T.","Computer-assisted infrared thermographic study of axon reflex induced by intradermal melittin",2000,"Pain","84","2-3",,"133","139",,24,10.1016/S0304-3959(99)00192-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033977819&doi=10.1016%2fS0304-3959%2899%2900192-X&partnerID=40&md5=41ffea2e849b48d8effac0fac2c3419d","Department of Physiology, Shiga Univ. Med. Sci., S., Otsu, Japan; Department of Anesthesiology, Sch. Med., Fukuoka Univ., N., Fukuoka, Japan","Koyama, N., Department of Physiology, Shiga Univ. Med. Sci., S., Otsu, Japan; Hirata, K., Department of Anesthesiology, Sch. Med., Fukuoka Univ., N., Fukuoka, Japan; Hori, K., Department of Anesthesiology, Sch. Med., Fukuoka Univ., N., Fukuoka, Japan; Dan, K., Department of Anesthesiology, Sch. Med., Fukuoka Univ., N., Fukuoka, Japan; Yokota, T., Department of Physiology, Shiga Univ. Med. Sci., S., Otsu, Japan","The aim of the present study was to investigate whether melittin, the principal toxin of the honeybee (Apis mellifera) venom, can be used as an algogenic agent in the study of pain in humans. Five micrograms of melittin in 0.5 ml of saline was intradermally injected into the volar aspect of the forearm. Resultant pain was scored by a visual analogue scale (VAS), and skin temperature change was analyzed by means of a computer-assisted infrared thermography. Intradermal melittin temporarily produced severe pain, followed by a sustained increase in skin temperature. The skin temperature increase peaked in about 10 min and outlasted 1 h. Topical application of 10% lidocaine gel did not significantly suppress the melittin-induced pain, but markedly suppressed both the increase in the peak temperature and the area of temperature increase. In conclusion, 5 μg of melittin is sufficient to produce pain in humans and 10% lidocaine gel differentially decreases the melittin-induced axon reflex without any significant analgesic effect. Copyright (C) 2000 International Association for the Study of Pain. Published by Elsevier Science B.V.","Axon reflex; Honeybee venom; Lidocaine; Melittin-induced pain; Thermography",Article,,Scopus,2-s2.0-0033977819
"Hung A.C.F., Shimanuki H.","Nucleotide sequence and restriction site analyses in three isolates of Kashmir bee virus from Apis mellifera L. (Hymenoptera: Apidae)",2000,"Proceedings of the Entomological Society of Washington","102","1",,"178","182",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033956819&partnerID=40&md5=af3689d6fa67d4e8ab8938682e519ba6","Bee Research Laboratory, U.S. Department of Agriculture, Beltsville, MD 20705, United States","Hung, A.C.F., Bee Research Laboratory, U.S. Department of Agriculture, Beltsville, MD 20705, United States; Shimanuki, H., Bee Research Laboratory, U.S. Department of Agriculture, Beltsville, MD 20705, United States","The 393bp nucleotide sequences of RNA polymerase genes in three isolates of Kashmir bee virus were compared. There was a 97.4% similarity between Canadian and U.S. isolates and an 80.4% or 81.2% similarity between the Australian strain and the two North American isolates. The amino acid sequence similarity between the two North American isolates was 99.2%. The similarities between the Australian isolate and Canadian and U.S. isolates were 97.7% and 96.9%, respectively. These three KBV isolates could also be differentiated by differences in the cleavage sites of the restriction endonuclease MaeII.","Amino acid sequence; Apis mellifera; Honey bees; Kashmir bee virus; Nucleotide sequence; Restriction endonuclease; RT-PCR",Article,,Scopus,2-s2.0-0033956819
"Kucharski R., Ball E.E., Hayward D.C., Maleszka R.","Molecular cloning and expression analysis of a cDNA encoding a glutamate transporter in the honeybee brain",2000,"Gene","242","1-2",,"399","405",,42,10.1016/S0378-1119(99)00503-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033959288&doi=10.1016%2fS0378-1119%2899%2900503-X&partnerID=40&md5=9e5f27404a77e3724e6e8767aa31364b","Visual Sciences, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia; Molec. Genetics and Evolution Group, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia","Kucharski, R., Visual Sciences, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia; Ball, E.E., Molec. Genetics and Evolution Group, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia; Hayward, D.C., Molec. Genetics and Evolution Group, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia; Maleszka, R., Visual Sciences, Res. Sch. Biol. Sci., Australian N., Canberra, ACT 0200, Australia","We have cloned and characterized a cDNA encoding a putative glutamate transporter, Am-EAAT, from the brain of the honeybee, Apis mellifera. The 543-amino-acid AmEAAT gene product shares the highest sequence identity (54%) with the human EAAT2 subtype. Am-EAAT is expressed predominantly in the brain, and its transcripts are abundant in the optic lobes and inner compact Kenyon cells of the mushroom bodies (MBs), with most other regions of the brain showing lower levels of Am-EAAT expression. High levels of Am-EAAT message are found in pupal stages, possibly indicating a role for glutamate in the developing brain. (C) 2000 Elsevier Science B.V. All rights reserved.","Apis mellifera; EAAT; Kenyon cells; Mushroom bodies",Article,,Scopus,2-s2.0-0033959288
"Neumann P., Hepburn H.R., Radloff S.E.","Modes of worker reproduction, reproductive dominance and brood cell construction in queenless honeybee (Apis mellifera L.) colonies",2000,"Apidologie","31","4",,"479","486",,20,10.1051/apido:2000140,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033898090&doi=10.1051%2fapido%3a2000140&partnerID=40&md5=0524187d0a1903a1a3317b4d5d6ed3cb","Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Martin-Luther-Universität Halle-Wittenberg, Fachgebiet Molekulare Ökologie, Institut für Zoologie, Kröllwitzerstr. 44, 06099 Halle/Saale, Germany; Department of Statistics, Rhodes University, Grahamstown 6140, South Africa","Neumann, P., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa, Martin-Luther-Universität Halle-Wittenberg, Fachgebiet Molekulare Ökologie, Institut für Zoologie, Kröllwitzerstr. 44, 06099 Halle/Saale, Germany; Hepburn, H.R., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Radloff, S.E., Department of Statistics, Rhodes University, Grahamstown 6140, South Africa","Colonies of A. m. capensis, A. m. scutellata and their natural hybrids were dequeened and debrooded. The ratio of worker/drone cell construction and the sex of laying worker offspring were determined for 26 colonies. All A. m. capensis laying workers were thelytokous and all A. m. scutellata arrhenotokous. 42.1% of the hybrid colonies produced only female offspring while none produced only male offspring. This shows a significant advantage for thelytokous laying workers to become reproductively dominant in hybrid colonies. A. m. capensis colonies built only worker cells and A. m. scutellata only drone cells. Hybrid colonies produced either both cell types or only worker cells according to the mode of laying worker reproduction. In all colonies where laying workers produced male offspring drone cell building was found. Our data strongly indicates that the mode of worker reproduction holds important consequences for cell construction and reproductive dominance.","Apis mellifera capensis; Apis mellifera scutellata; Brood cell; Honeybee; Hybrids; Laying worker; Reproductive dominance",Article,,Scopus,2-s2.0-0033898090
"Wossler T.C., Veale R.B., Crewe R.M.","How queen-like are the tergal glands in workers of Apis mellifera capensis and Apis mellifera scutellata?",2000,"Apidologie","31","1",,"55","66",,10,10.1051/apido:2000106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033952496&doi=10.1051%2fapido%3a2000106&partnerID=40&md5=8d8b0c0ecdb882d9727957021306de3f","Communication Biology Research Group, Department of Zoology, University of the Witwatersrand, Private Bag 3, Wits 2050, Johannesburg, South Africa; Department of Zoology and Entomology, University of Pretoria, Pretoria 0002, South Africa","Wossler, T.C., Communication Biology Research Group, Department of Zoology, University of the Witwatersrand, Private Bag 3, Wits 2050, Johannesburg, South Africa, Department of Zoology and Entomology, University of Pretoria, Pretoria 0002, South Africa; Veale, R.B., Communication Biology Research Group, Department of Zoology, University of the Witwatersrand, Private Bag 3, Wits 2050, Johannesburg, South Africa; Crewe, R.M., Communication Biology Research Group, Department of Zoology, University of the Witwatersrand, Private Bag 3, Wits 2050, Johannesburg, South Africa","Tergal gland morphology was investigated for Apis mellifera capensis and A.m. scutellata virgin queens and workers. Workers exhibit two types of tergal glands. Type-A glands consist of single cells, are located along the anterior edge of the tergites II-V, characterised by numerous mitochondria and rough endoplasmic reticulum, and closely associated with fat cells and oenocytes. Type-B tergal glands are bicellular and found predominantly in capensis queens and workers and in scutellata queens. These type-B glands occur along the posterior edge of tergites II-V and are characterised by secretory cells with numerous mitochondria, end apparatuses, and secretory vesicles. There were no differences in gland location or structure in the honeybee queens of both raceS. However capensis workers possess more glands of both types and larger type-A gland cells than scutellata workers. This result further emphasises the distinctiveness of Cape honeybees.","A.m. capensis; A.m. scutellata; Duct cell; Secretory cell; Tergal gland; Ultrastructure",Article,,Scopus,2-s2.0-0033952496
"Becker M.M., Brückner D., Crewe R.","Behavioural response of drone honey bees, Apis mellifera carnica and Apis mellifera scutellata, to worker-produced pheromone components",2000,"Journal of Apicultural Research","39","3-4",,"149","154",,6,10.1080/00218839.2000.11101035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040187651&doi=10.1080%2f00218839.2000.11101035&partnerID=40&md5=8de7fdd2f89ce02ca62b8f0547023a06","Forschungsstelle für Bienenkunde, Universität Bremen, Bremen, PF 330440, Germany; Department of Zoology and Entomology, University of Pretoria, Pretoria, 0002, South Africa","Becker, M.M., Forschungsstelle für Bienenkunde, Universität Bremen, Bremen, PF 330440, Germany; Brückner, D., Forschungsstelle für Bienenkunde, Universität Bremen, Bremen, PF 330440, Germany; Crewe, R., Department of Zoology and Entomology, University of Pretoria, Pretoria, 0002, South Africa","To investigate the behavioural response of drone honey bees, Apis mellifera carnica and Apis mellifera scutellata, to the pheromone components isopentyl acetate (IPA) and geraniol, and the non-pheromone octanal, we conducted three different types of experiment: (1), in a glass arena; (2), in a Y-shaped maze; and (3), in a classical conditioning test. IPA caused arousal (more walking and wing beating) and avoidance, and geraniol caused arousal and attraction for drones of both subspecies. In the conditioning experiment the learning success of the drones was high for geraniol, medium for octanal and low for IPA. © 2000 International Bee Research Association.","Apis mellifera carnica; Apis mellifera scutellata; Behaviour; Conditioning; Drone honey bees; Geraniol; Isopentyl acetate; Octanal; Pheromones",Article,,Scopus,2-s2.0-0040187651
"Radloff S., Hepburn R.","Population structure and morphometric variance of the Apis mellifera scutellata group of honeybees in Africa",2000,"Genetics and Molecular Biology","23","2",,"305","316",,11,10.1590/S1415-47572000000200012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033890764&doi=10.1590%2fS1415-47572000000200012&partnerID=40&md5=61857c5e153474dc3e7a797a57571488","Department of Statistics, Rhodes University, Grahamstown, 6140, South Africa; Department of Zoology and Entomology, Rhodes University, Grahamstown, 6140, South Africa","Radloff, S., Department of Statistics, Rhodes University, Grahamstown, 6140, South Africa; Hepburn, R., Department of Zoology and Entomology, Rhodes University, Grahamstown, 6140, South Africa","The honeybee populations of Africa classified as Apis mellifera scutellata Lepeletier were analysed morphometrically using multivariate statistical techniques. The collection consisted of nearly 15,000 worker honeybees from 825 individual colonies at 193 localities in east Africa, extending from South Africa to Ethiopia. Factor analysis established one primary cluster, designated as A. m. scutellata. Morphocluster formation and inclusivity (correct classification) are highly sensitive to sampling distance intervals. Within the A. m. scutellata region are larger bees associated with high altitudes of mountain systems which are traditionally classified as A. m. monticola Smith, but it is evident that these bees do not form a uniform group. Variance characteristics of the morphometric measurements show domains of significantly different local populations. These high variance populations mostly occur at transitional edges of major climatic and vegetational zones, and sometimes with more localised discontinuities in temperature. It is also now evident that those A. m. scutellata introduced nearly fifty years ago into the Neotropics were a particularly homogenous sample, which exhibited all the traits expected in a founder effect or bottleneck population.",,Article,,Scopus,2-s2.0-0033890764
"Neumann P., Moritz R.F.A., Mautz D.","Colony evaluation is not affected by drifting of drone and worker honeybees (Apis mellifera L.) at a performance testing apiary",2000,"Apidologie","31","1",,"67","79",,33,10.1051/apido:2000107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033984508&doi=10.1051%2fapido%3a2000107&partnerID=40&md5=9a2483b07d79989a5bf6d9466a6e40a5","Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Molekulare Ökologie, Institut für Zoologie, Martin-Luther-Univ. Halle-Wittenberg, Kröllwitzerstr. 44, 06099 Halle/Saale, Germany; Bayerische Landesanstalt Bienenzucht, Burgbergstr. 70, 91054 Erlangen, Germany","Neumann, P., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa, Molekulare Ökologie, Institut für Zoologie, Martin-Luther-Univ. Halle-Wittenberg, Kröllwitzerstr. 44, 06099 Halle/Saale, Germany; Moritz, R.F.A., Molekulare Ökologie, Institut für Zoologie, Martin-Luther-Univ. Halle-Wittenberg, Kröllwitzerstr. 44, 06099 Halle/Saale, Germany; Mautz, D., Bayerische Landesanstalt Bienenzucht, Burgbergstr. 70, 91054 Erlangen, Germany","The impact of drifting workers and drones on evaluating performance data of honeybee (Apis mellifera carnica) colonies was studied using DNA microsatellites. Colony size, honey yield and colony level of infestation with Varroa jacobsoni were evaluated from 30 queenright colonies. Individuals (n = 1359 workers from 38 colonies, n = 449 drones from 14 colonies) were genotyped using four DNA microsatellite loci. Maternity testing was used to identify drifted individuals. The drifting of workers ranged from 0 to 14% with an average of 5 ± 0.7%. The amount of drifting drones was significantly higher ranging from 3 to 89% (average of 50 ± 6.8%). No significant correlations were observed between the amount of drifting and colony sizes. Likewise, the correlations between drifting workers and drones with the phenotypic variance for colony honey yields and levels of infestation with V. jacobsoni were weak and in no case significant. Thus, the low levels of drifting workers (due to performance apiary layout) and the high levels of drifting drones did not interfere with performance testing in this study.","Apis mellifera; Drifting; Honeybee; Performance; Varroa jacobsoni",Article,,Scopus,2-s2.0-0033984508
"Zaitoun S.T., Al-Ghzawi A.-M., Shannag H.K.","Population dynamics of the syrian honeybee, apis mellifera syriaca, under semi-arid mediterranean conditions",2000,"Zoology in the Middle East","21","1",,"129","132",,3,10.1080/09397140.2000.10637839,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034436065&doi=10.1080%2f09397140.2000.10637839&partnerID=40&md5=5a82f04db021c89c6e4766b6209dafd8","Al-Balqa’ Applied University, Faculty of Agriculture Technology, Department of Bioagriculture, Al-Salt, Jordan; Department of Plant Production, Faculty of Agriculture, Jordan University of Science and Technology, P.O. Box 3030, Irbid, Jordan","Zaitoun, S.T., Al-Balqa’ Applied University, Faculty of Agriculture Technology, Department of Bioagriculture, Al-Salt, Jordan; Al-Ghzawi, A.-M., Department of Plant Production, Faculty of Agriculture, Jordan University of Science and Technology, P.O. Box 3030, Irbid, Jordan; Shannag, H.K., Department of Plant Production, Faculty of Agriculture, Jordan University of Science and Technology, P.O. Box 3030, Irbid, Jordan","Honeybees of the race Apis mellifera syriaca, which is autochthonous in Jordan, began brood rearing in the Jordan Valley at the early stages of nectar flow and pollen yield in late December and reached the entire season’s maximum peak at the time of the main honey flow of citrus trees in March. In the Irbid region, brood rearing reached its peak at the beginning of the main honey flow of wild plants in June and ceased completely in November. Worker populations showed a double cycle during all years of the investigation. The highest worker population was found in April, with the second peak in June. Seasonal fluctuations in brood rearing activity and population of worker bees were fairly constant both in time and relative magnitude throughout all three years of the study. © Max Kasparek Verlag, Heidelberg.","Apis mellifera syriaca; Brood rearing; Honey bees; Jordan; Population dynamics",Article,,Scopus,2-s2.0-0034436065
"Ruttner F., Elmi M.P., Fuchs S.","Ecoclines in the Near East along 36°N latitude in Apis mellifera L.",2000,"Apidologie","31","2",,"157","165",,19,10.1051/apido:2000113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342749271&doi=10.1051%2fapido%3a2000113&partnerID=40&md5=8e1f85e3f28ef2d4681fc0d16d5380cd","Institut fürBienenkunde, J.-W. Goethe Univ. Frankfurt am Main, Karl-von-Frisch Weg 2, 61440 Oberursel, Germany; Inst. Tierzucht Haustiergenetik Z., Agrar-und Wirtsch. Forsch. J., Ludwigstr. 21B, 35390 Giessen, Germany; Behar 8, Nowshar, Iran","Ruttner, F., Institut fürBienenkunde, J.-W. Goethe Univ. Frankfurt am Main, Karl-von-Frisch Weg 2, 61440 Oberursel, Germany; Elmi, M.P., Inst. Tierzucht Haustiergenetik Z., Agrar-und Wirtsch. Forsch. J., Ludwigstr. 21B, 35390 Giessen, Germany, Behar 8, Nowshar, Iran; Fuchs, S., Institut fürBienenkunde, J.-W. Goethe Univ. Frankfurt am Main, Karl-von-Frisch Weg 2, 61440 Oberursel, Germany","The ideas examined and the results presented in the last unfinished manuscript of Friedrich Ruttner have been further developed. Within the 6 populations of the Near East distinguishable by morphometry, the bees of Massandaran in Iran occupy an important position due to their large size. Even sea-level bees exceed the size of the bees of the elevated region of Central Iran, which seems to contradict Bergmanns's rule. An extended study had revealed that this population, clearly belonging to the subspecies Apis mellifera meda, shows a very distinct size increase from the Caspian Sea to the northern slope of the Elbrus Mountains, rising to 2 200 m in elevation. A similar but less pronounced ecocline with a marked increase in size can be found reaching up from the Mediterranean coast to the elevated Central Iranian region. The general pattern within A. m. meda in the region along 36°N latitude thus generally confirms Bergmann's rule, thus providing a fine example of an ecoclinal structure. However, size differences between the extremes, i.e., the Mediterranean and the coast of the Caspian Sea remain marked, which indicates an additional genetic component linked to a different history of the populations. This might prove to be an interesting aspect, as the area covered by A. meda is suspected to have played a major role in the evolution of A. mellifera.","Apis mellifera meda; Ecocline; Morphometry",Article,,Scopus,2-s2.0-0342749271
"Aumeier P., Rosenkranz P., Gonçalves L.S.","A comparison of the hygienic response of Africanized and European (Apis mellifera carnica) honey bees to Varroa-infested brood in tropical Brazil",2000,"Genetics and Molecular Biology","23","4",,"787","791",,18,10.1590/S1415-47572000000400013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034432249&doi=10.1590%2fS1415-47572000000400013&partnerID=40&md5=d257972f2f08d790a7440a64e63f3466","Departamento de Biologia, FFCLRP-USP, 14040-901 Ribeirao Preto, SP, Brazil; Landesanstalt für Bienenkunde, Universität Hohenheim, August-von-Hartmannstr. 13, D-70599 Stuttgart, Germany; Zoologisches Institut, Auf Der Morgenstelle 28, D-72076 Tübingen, Germany","Aumeier, P., Departamento de Biologia, FFCLRP-USP, 14040-901 Ribeirao Preto, SP, Brazil, Landesanstalt für Bienenkunde, Universität Hohenheim, August-von-Hartmannstr. 13, D-70599 Stuttgart, Germany, Zoologisches Institut, Auf Der Morgenstelle 28, D-72076 Tübingen, Germany; Rosenkranz, P., Landesanstalt für Bienenkunde, Universität Hohenheim, August-von-Hartmannstr. 13, D-70599 Stuttgart, Germany; Gonçalves, L.S., Departamento de Biologia, FFCLRP-USP, 14040-901 Ribeirao Preto, SP, Brazil","In order to examine the significance of hygienic behavior for the tolerance to varroosis of Africanized honey bees, they were compared with non-tolerant Carniolans in tropical Brazil. Capped worker brood cells were artificially infested with living Varroa mites, and inspected some days later. Uncapping, disappearance of the introduced mite and removal of the pupa were recorded in a total of manipulated 3,096 cells during three summer seasons. The hygienic response varied between Africanized and Carniolan colonies, but this difference was significant only in one year, during which Africanized honey bees removed a significantly greater proportion of Varroa mites than European honey bees. A high proportion of the mites disappeared from artificially infested brood cells without damage to the pupae. The opening of the cell and the removal of the bee brood are independent traits of a graded response by adult workers towards mite-infested brood cells. We found a higher between-colony variation in the reaction towards Varroa-infested brood of Africanized honey bees compared to Carniolans. The overall similar response of the two bee types indicates that hygienic behavior is not a key factor in the tolerance to varroosis of Africanized bees in Brazil.",,Article,,Scopus,2-s2.0-0034432249
